name,id,title,description,coding,polarity
Antonin,ny-post,Spendthrift staff at the helm for Zohran Mamdani's first city budget,"For all the talk of Zohran Mamdani as the new face of the Democratic Party, Gotham on his watch will likely revert to business as usual.",Social Response,Negative
Antonin,ny-post,NYC pol trolls Mamdani by inviting Netanyahu to Big Apple on mayor-elect's inauguration day,"A trolling Brooklyn pol has invited Israeli PM Benjamin Netanyahu to the city Jan. 1 — the day of the swearing-in of Mayor-elect Zohran Mamdani, who has vowed to try...",Social Response,Neutral
Antonin,ny-post,Anti-parade Zohran Mamdani touts affordable housing agenda as he meets with servicemen on Veterans Day,Mamdani has previously been dodgy about which parades he would participate in across the city dating back to one of the mayoral debates.,Policy,Neutral
Antonin,ny-post,"Jewish students 'scared' after Mamdani wins NYC mayoral election, calling it 'huge blow'","Jewish students in New York City ""are scared"" about what Mayor-elect Zohran Mamdani’s victory means for their lives on campus, saying that the democratic socialist's win is ""a huge blow to...",Social Response,Negative
Antonin,ny-post,Mamdani mulls tapping de Blasio's controversial homeless services chief as NYC's top lawyer,"A self-described ""social justice attorney"" who served under de Blasio is in contention to be the city's top lawyer in Zohran Mamdani's administration.",Policy,Negative
Antonin,ny-post,Pa. Sen. Dave McCormick welcomes New Yorkers looking to flee Zohran Mamdani — and 'losing football teams',"""Forget about the high taxes, the socialists, the losing football teams. If you're looking for a change of scenery, all you have to do is head west on I-80.""",Opinion,Negative
Antonin,ny-post,Adams' economic development honcho seeks to keep post in Mamdani admin,"Andrew Kimball, the top economic development honcho in Mayor Eric Adams' administration, is seeking to retain his post with Mayor-elect Zohran Mamdani -- with support from the city's influential business...",Policy,Neutral
Antonin,ny-post,Giuliani offers a brutal 6 words of 'advice' to Mamdani after NYC mayoral win,"Rudy Giuliani urges NYC Mayor-elect Zohran Mamdani to step down, calling him a 'security threat.'",Political Interaction,Neutral
Antonin,ny-post,Mamdani's first staff picks show he's going full speed ahead ... to disaster,Don’t expect 1st Deputy Mayor-designate Dean Fuleihan to rein in an ounce of Mayor-elect Zohran Mamdani worst urges: He imposed no such restraint he when worked for Bill de Blasio.,Policy,Negative
Antonin,ny-post,"Upstate NY city one-ups Zohran Mamdani by electing Communist student, 20",The inexperienced radical — who was pictured with a cutout of Mamdani — was the youngest DSA-endorsed candidate to be elected in the party's history.,Policy,Negative
Antonin,ny-post,Mamdani’s win isn’t just New York’s loss — it’s a wake-up call for America,"On Zohran Mamdani’s anointment as New York City mayor, we gather in sorrow to mark the passing of a once-great metropolis. This temple of the American Dream and home to...",Social Response,Negative
Antonin,ny-post,Hochul slams brakes on Zohran Mamdani's free NYC bus plan,The wheels are coming off the socialist bus.,Policy,Negative
Abdullah ,ny-post,"Mamdani names 74-year-old establishment budget guru, ex-de Blasio honcho as top deputy","The 34-year-old Mamdani – who ran on galvanizing young New Yorkers – announced he will be bringing on veteran civil servant Dean Fuleihan, 74, as his first deputy mayor, responsible...",Policy,Positive
Abdullah ,ny-post,NYC realtor fired after comparing Mamdani to Hitler sets the record straight,"Scott Panzer fired off an email that ended up grabbing headlines and costing him his post at a major global real estate firm. Knowing Panzer, real estate insiders say, he’d...",Opinion,Negative
Abdullah ,ny-post,Argentina prez 'warmly' welcomes New Yorkers to his country to avoid Mamdani's 'communist' rule,"Wild-haired Libertarian President of Argentina, Javier Milei, ""warmly"" welcomed refugees from New York City who are on the verge of experiencing the far-left philosophy that plunged his country into decades...",Opinion,Negative
Abdullah ,ny-post,Comrades wanted: DSA looks to use pro-Mamdani group to expand membership,"The new ""Our Time"" advocacy group pushing Mayor-elect Zohran Mamdani's tax the rich and spending agenda is plotting to help recruit tens of thousands of Mamdani volunteers to join the...",Social Response,Neutral
Abdullah ,ny-post,Stefanik rips Hochul for endorsing 'raging antisemite' Mamdani while accepting award from pro-Israel org,"Republican gubernatorial candidate Elise Stefanik ripped into Gov. Kathy Hochul Sunday night for endorsing ""raging antisemite"" Zohran Mamdani for mayor as she accepted an award.",Political Identity,Negative
Abdullah ,ny-post,Zohran Mamdani just made ONE wise move: nixing loser Lander's job hopes,The mayor-elect has apparently kicked Brad Lander to the curb.,Opinion,Negative
Abdullah ,ny-post,Boca Raton makes serious pitch to NYC businesses to head south after Zohran Mamdani win,"Come on down! The mayor of Boca Raton, Florida is putting on a full court press to woo New York business to relocate offices and jobs his beachy city following...",Political Interaction,Neutral
Abdullah ,ny-post,Top NYC rabbi issues dire warning on Mamdani: 'Does not believe in coexistence',"""History has proven conclusively that what starts with Jews never ends with Jews,"" the top rabbi warned.",Opinion,Negative
Abdullah ,ny-post,Boca Raton aiming to lure more Wall Street companies after Mamdani win with $15M 'Supercar Showcase',"It’s no secret that low-tax, warm-weather locales around the US have drawn large units of major firms from the northeast.",Social Response,Positive
Abdullah ,ny-post,"Mamdani's people make demands: Hate Israel and America, or we will end you",The election of socialist Zorhan Mamdani as mayor is unleashing a toxic sludge of unsavory characters poised to seize seats of prestige at City Hall.,Social Response,Negative
Abdullah ,ny-post,Real estate market is booming in Connecticut as wealthy NYers rush to buy homes after Mamdani's win,Realtors in leafy Greenwich say open houses have been packed and prices are through the roof thanks to the so-called “Mamdani Effect.”,Social Response,Positive
Abdullah ,ny-post,NYC real estate could turn 'into Mumbai' under Mamdani if anti-owner policies reign: investor,"""You’re basically going to turn New York City into Mumbai,"" the CEO warned.",Opinion,Negative
Abdullah ,ny-post,How progressives engineered voting rules to help Zohran Mamdani win,"Mamdani’s election can indeed be said to have been skillfully “engineered,” and progressives elsewhere are taking note.",Election,Positive
Abdullah ,ny-post,Financial penalties for Mamdani election by GOP could cause irreversible damage to NYC,"As awful as the mayoral election outcome was for sensible New Yorkers, misguided Washington Republicans plan to use the results as a club to further punish the city.",Election,Negative
Abdullah ,ny-post,Mayor-elect Mamdani reeks of Lenin — but NYC's wise safeguard against Marxism stands in his way,Zohran Mamdani’s victory-lap speech Tuesday night reeked of Vladimir Lenin after Russia’s 1917 communist revolution.,Political Identity,Negative
Abdullah ,ny-post,Mamdani's options to lead NYC schools include fire-alarm pulling Dem who wants a 'revolution',Education watchers are anxious to learn who socialist Mayor-elect Zohran Mamdani will choose to serve as his next schools chancellor as he mulls multiple candidates.,Policy,Negative
Abdullah ,ny-post,"Mamdani-backing Hochul insists she doesn't 'support' DSA, fends off relentless criticism over endorsement",Gov. Kathy Hochul insisted Saturday she’s no fan of the Democratic Socialists of America while fending off relentless criticism from Republican gubernatorial hopeful Elise Stefanik over her endorsement of card-carrying...,Political Interaction,Negative
Abdullah ,ny-post,Here's the DSA's demands to Mamdani for how to lead an Israel-hating NYC,"The Democratic Socialists of America have big plans for card-carrying NYC Mayor-elect Zohran Mamdani – especially when it comes to pushing its extreme, Israel-hating views on New Yorkers.",Political Interaction,Negative
Abdullah ,ny-post,Mamdani's agenda to be embraced by increasingly woke City Council as progressive members surge,Unlike outgoing Mayor Adams -- a centrist Dem who immediately clashed with the Council upon arriving at City Hall in 2022 -- the silver-spoon socialist should find a much more...,Policy,Neutral
Abdullah ,ny-post,NYPD already losing officers with morale plunging as anti-cop Mamdani prepares to take reins,"The exodus at the NYPD has already begun -- with a surge of NYC police officers heading for the exits in the month leading up to the city’s mayoral election,...",Social Response,Negative
Abdullah ,ny-post,"Zohran Mamdani's wife uses her art to rage against US 'imperialism,' 'Israeli war crimes'",Duwaji has remained largely in the shadows during her husband's campaign but is not shy about airing her pro-Palestinian and anti-American views.,Social Response,Neutral
Abdullah ,ny-post,Mayor-elect Zohran Mamdani schmoozes with NY Dem leaders who'll be key to passing his socialist 'tax the rich' plans,The TaxMam cometh.,Political Interaction,Neutral
Abdullah ,ny-post,The 'Downwardly mobile' who feel betrayed by middle-class dreams flocked to Mamdani,"Zohran Mamdani, a self-described democratic socialist, has been elected mayor of New York City.",Election,Neutral
Abdullah ,ny-post,"Top NYC realtor fired for comparing Mamdani to Hitler, predicting City Hall will play Muslim calls to prayer: report","Scott Panzer was terminated Wednesday, one day after Mamdani’s historic victory, following an internal email exchange, according to The Real Deal.",Opinion,Negative
Abdullah ,ny-post,"Mamdani's bitter victory speech: Letters to the Editor — Nov. 8, 2025","NY Post readers discuss Mayor-elect Zohran Mamdani’s blunt victory speech, which failed to reach out to all voters.",Social Response,Negative
Abdullah ,ny-post,"If Zohran Mamdani weaponizes public funds to push his hateful agenda, the poor and minorities will suffer most","Over the next four years, Mayor-elect Zohran Mamdani will not only lead the world’s financial capital, but he’ll also have control over public funds topping $1 trillion.",Political Identity,Negative
Abdullah ,ny-post,Nassau County leaders launch campaign to reel in NYC residents fearful of Zohran Mamdani regime,"“Some of the policies of Mamdani, as he's articulated, are very, very troubling,” Blakeman said.",Political Interaction,Negative
Abdullah ,ny-post,House GOP clashes over 'ludicrous' bill to defund NYC under Mamdani,New York City's lone Republican member of Congress is criticizing an effort within her own party to defund the Big Apple over Zohran Mamdani's victory in the mayoral race on Tuesday.,Policy,Neutral
Abdullah ,ny-post,Adams will 'fully cooperate' with Mamdani's team — as mayor-elect still hasn't booked meeting with NYPD commish,"SAN JUAN, Puerto Rico — They're making sure it's a smooth transition from A to Z. Zohran Mamdani chatted with his soon-to-be predecessor Eric Adams about the transition to City...",Political Interaction,Positive
Abdullah ,ny-post,Mamdani's push to make NYC 'affordable' doesn't extend to victory party  — with $13 beers at pricey bar,The steep prices at the party wasn’t lost on critics of the Democratic socialist.,Social Response,Negative
Abdullah ,ny-post,Fired-up Elise Stefanik rips 'toxic' Hochul for 'bending the knee' to socialist Zohran Mamdani,"Stefanik ripped into the governor for backing Mamdani ahead of his election victory this week, arguing the move only added to her long list of failures for New Yorkers.",Social Response,Negative
Abdullah ,ny-post,Disgraced ex-Rep. George Santos claims he's fleeing NYC to avoid 'evil' of Zohran Mamdani as mayor,Disgraced former Long Island congressman George Santos dramatically announced he will flee New York City after socialist Zohran Mamdani’s victory in the mayoral election.,Social Response,Negative
Abdullah ,ny-post,Karine Jean-Pierre accuses Democratic leaders of ignoring voters by not endorsing Mamdani,"Ex-White House press secretary Karine Jean-Pierre says top Democrats made a ""big mistake"" not endorsing New York City Mayor-elect Zohran Mamdani during the primaries.",Opinion,Neutral
Abdullah ,ny-post,Why so many New Yorkers were swayed by the lies of socialism and Mamdani,"On Tuesday, New Yorkers — by a slight majority, but a majority nonetheless — endorsed Zohran Mamdani and the proud, unrepentant form of socialism he champions as the answer to,...",Political Identity,Negative
Abdullah ,ny-post,Lefty Mamdani ally duking it out with pro-Israel pol in NYC Council speaker race,A showdown is brewing between progressive Zohran Mamdani ally Crystal Hudson and pro-Israel pol Julie Menin over who will be the next City Council speaker.,Political Interaction,Neutral
Abdullah ,ny-post,GOP lawmaker introduces MAMDANI Act to block federal funds to NYC,"""If New Yorkers want communism, we should let them have their wish,"" GOP Rep. Buddy Carter said.",Policy,Negative
Abdullah ,ny-post,"The week in whoppers: Gavin Newsom lies about lying, Zohran Mamdani invents a 'mandate' and more","Mayor-elect Zohran Mamdani claimed that his election victory gave him a ""mandate"" for his far-left policies — despite only winning a slight majority of the vote.",Policy,Neutral
Abdullah ,ny-post,"Tax the rich' chant breaks out as Gov. Hochul takes the stage at Zohran Mamdani, NY AG Letitia James event","Mayor-elect Zohran Mamdani jetted down to Puerto Rico for the annual SOMOS political retreat, where he basked in his victory by co-hosting a cocktail reception Thursday with embattled ally Attorney...",Social Response,Positive
Abdullah ,ny-post,Long Island GOP surges as insiders warn Zohran Mamdani's agenda has 'no allure in the suburbs',"Nassau County Republicans romped at the polls partly because a strategy to tie local Democrats to Zohran Mamdani ""clearly worked"" because his socialist agenda has ""no allure in the suburbs,""...",Social Response,Negative
Abdullah ,ny-post,Why real estate prices will surge despite Mamdani's promises of affordability,"""We are going to see a lot more foreign investment,"" an insider told NYNext.",Opinion,Negative
Abdullah ,ny-post,Jamie Dimon takes thinly veiled swipe at 'Marxist' Zohran Mamdani's hard-left agenda: 'It will backfire',"“This notion of somehow being anti-business is going to help average American citizens, even the lower paid,"" he told an audience at the American Business Forum, a Saudi Arabia-backed summit...",Opinion,Negative
Abdullah ,ny-post,Florida locals rush to buy homes over fears NYers fleeing Mamdani will flood the market,"Anticipating a surge in pricing similar to the COVID-era flight, Floridians are working fast to stake their claim.",Social Response,Negative
Abdullah ,ny-post,Dave Portnoy threatens to pull Barstool from NYC over 'Communist' Mamdani’s win: 'Hate the guy',Portnoy made the comments during a livestream on YouTube last week as it became clear that Mamdani would win the mayoral race.,Opinion,Negative
Abdullah ,ny-post,MSNBC's Joe Scarborough reportedly arranging peace meeting between Zohran Mamdani and ADL,"“We have your back, and we will hold Mayor-elect Mamdani accountable,” Anti-Defamation League CEO Jonathan Greenblatt said.",Political Interaction,Negative
Abdullah ,ny-post,"Zohran Mamdani ally, NYC DSA pol threaten to root out pro-Israel 'corporate Democrats'",Zohran Mamdani ally Linda Sarsour and Alexa Aviles called for the ouster of Israel-supporting “corporate Democrats” in fiery remarks at the SOMOS political conference.,Social Response,Neutral
Abdullah ,ny-post,"Mamdani's team halts interview, won't say if Schumer should face election challenge as he lunches with AOC",One of Zohran Mamdani’s staffers cut short an interview with Politico when the mayor-elect was asked if Senate Majority Leader Chuck Schumer should face a primary challenge in 2028.,Political Interaction,Neutral
Abdullah ,ny-post,"Mamdani's mayoral win: Letters to the Editor — Nov. 6, 2025",NY Post readers discuss Democratic Socialist Zohran Mamdani’s win in the 2025 New York City mayoral race.,Election,Neutral
Abdullah ,ny-post,Mamdani’s big agenda meets New York reality,"New York’s new mayor, Zohran Mamdani, has a mountain of promises to keep. If he can keep the city running without major meltdowns, many of his hopeful supporters will call...",Policy,Neutral
Abdullah ,ny-post,Zohran Mamdani enlisted swanky celeb fashion stylist during campaign: report,The 34-year-old Democratic socialist took fashion tips from stylist Bailey Moon as he rallied voters throughout the Big Apple during the whirlwind election cycle.,Election,Neutral
Abdullah ,ny-post,Mayor-elect Mamdani makes bold admission about his budget-busting socialist agenda,A triumphant Mayor-elect Zohran Mamdani doubled-down on claiming a mandate to deliver his socialist agenda – as he revealed a rent freeze and universal childcare will be his first-year priorities.,Policy,Positive
Abdullah ,ny-post,"Zohran Mamdani's win puts Kathy Hochul on hot seat, as GOP's Stefanik pounces, moderates duck for cover: expert","“The governor now owns whatever happens in New York City, and make no mistake about it, bad things will occur as a result of this election,"" a GOP insider said.",Opinion,Negative
Abdullah ,ny-post,Dem lawmakers said they will consider Mamdani tax hikes on rich,Democratic lawmakers said they're willing to consider Mayor-elect Zohran Mamdani's plan to hike taxes on millionaires and corporations by $9 billion to fund his ambitious spending agenda --and supporters say...,Policy,Neutral
Abdullah ,ny-post,Florida sheriff's message to NYers looking to move to Sunshine State after Mamdani's win,"New Yorkers looking to flee Mayor-elect Zohran Mamdani's Democratic socialist agenda are being given an open invitation to Florida by one county sheriff pitching it as ""the beginning of a...",Social Response,Negative
Abdullah ,ny-post,"Eric Trump calls Mamdani 'crazy,' says 'we cannot allow' socialism to spread countrywide at TPUSA event","“This is going to destroy a great American city, and we cannot allow this to spread across this country,"" Eric Trump said to raucous applause.",Opinion,Negative
Abdullah ,ny-post,Graceless sore winner Mamdani immediately drops his mask and declares war on NYC,"Having fallen in love with the sound of his own voice and apparently convinced he is heaven-sent, a besotted Zohran Mamdani missed the warning that you never get a second...",Political Identity,Negative
Abdullah ,ny-post,Charlamagne blasts Van Jones' criticism of Mamdani's victory speech: 'Shut the F up forever',Radio host blasts CNN's Jones in 'Donkey of the Day' segment after criticism of NYC mayor-elect's victory speech.,Social Response,Negative
Abdullah ,ny-post,Mamdani's DSA allies are flexing power in Albany — and no corner of NY is safe,Zohran Mamdani's victory gives a huge political boost to his Democratic Socialists of America comrades embedded in the New York state Legislature — and they have big plans.,Social Response,Positive
Abdullah ,ny-post,Meet the people who will have Mamdani's ear — and who he could owe favors to as mayor,Zohran Mamdani will be held 'accountable' to the powerful groups and activists who fueled his mayoral victory.,Social Response,Negative
Abdullah ,ny-post,Andrew Cuomo offers ominous warning in first sighting since loss to Zohran Mamdani,"Ex-Gov Andrew Cuomo told The Post he believes the Democratic Party is “headed down a dangerous road,” in his first public sighting since losing to lefty mayor-elect Zohran Mamdani.",Social Response,Negative
Abdullah ,ny-post,Zohran Mamdani stars in NRCC ads against House Dems: 'Your city could be next’,"In a new ad targeting vulnerable congressional Democrats ahead of the 2026 midterm elections, the National Republican Congressional Committee (NRCC) argued the Democrat Party has fully embraced socialism in the...",Opinion,Neutral
Abdullah ,ny-post,"With Alvin Bragg's re-election under a Mayor Mamdani, 'justice' in NYC is about to get worse",Bragg and Mamdani are two sides of the same coin.,Political Interaction,Negative
Abdullah ,ny-post,Rich New Yorkers freaking out after Zohran Mamdani's win — but escape options are limited,"""People are really worried,” a financial adviser told On The Money. “Many are telling me they're looking to move everywhere from Florida to Connecticut.""",Social Response,Negative
Abdullah ,ny-post,NYPD commish still hasn't got job offer from Zohran Mamdani — but insiders urge her to stay on,Insiders are urging the Tisch to work in the socialist's administration.,Social Response,Neutral
Abdullah ,ny-post,NYC billionaire rages over Mamdani win: 'I don't give a s--t about grocery stores!',"“The burden is on the Governor’s office right now and [Hochul] needs to keep her thumb,” on the city, John Catsimatidis said.",Social Response,Negative
Abdullah ,ny-post,We turned our pun-filled Mayor Mamdani cover into commemorative merch,"Love him or not, New York's first socialist mayor is about to take office following a historic Election Day victory. We here at The Post can never resist an opportunity...",Social Response,Neutral
Abdullah ,ny-post,NYC tech workers celebrate Mamdani's mayoral win -- but their bosses are worried,Zohran Mamdani won over New York City’s tech industry workers with his disruptive style on the campaign trail – but their bosses are worried about what the mayor-elect’s far-left policies...,Social Response,Positive
Abdullah ,ny-post,"After Knicks hit Mamdani over logo use, they get Trump to pull his post too",The Knicks aren’t taking sides.,Social Response,Neutral
Abdullah ,ny-post,Zohran Mamdani beats Andrew Cuomo in NYC mayoral election. Is the Big Apple exodus next?,"Andrew Cuomo’s run for NYC mayor was crushed by 34-year-old socialist Zohran Mamdani, even with support from Elon Musk and Donald Trump. But money managers say they don’t see U-Hauls...",Election,Neutral
Abdullah ,ny-post,Parents began planning to take their kids out of NYC schools minutes after Mamdani's win,A top school placement consultant says he's been flooded with calls since the election results came in.,Social Response,Negative
Abdullah ,ny-post,New York Post's cover on Zohran Mamdani election sold out in NYC -- and already being resold on e-Bay,The Post’s Nov. 5 cover featuring Mayor-elect Zohran Mamdani has gone the way of capitalism -- selling out of newsstands in the Big Apple and already being peddled on e-Bay...,Election,Positive
Abdullah ,ny-post,See if your neighborhood voted Mamdani or Cuomo for NYC mayor with this results map,"It’s over and Mam. New Yorkers elected far-left Democrat Zohran Mamdani Tuesday in a historic victory – but not all neighborhoods voted the same way, according to a block-by-block voting...",Election,Positive
Abdullah ,ny-post,Zohran Mamdani taps Big Tech antagonist Lina Khan as co-chair of mayoral transition team,Mayor-elect Zohran Mamdani has picked former Federal Trade Commission chair Lina Khan to serve as co-chair of his transition team.,Policy,Neutral
Abdullah ,ny-post,NYC moguls slam Ackman for congratulating Mamdani — after spending a fortune to defeat him: 'Gimp-like',"Ackman wrote late Tuesday to Mamdani on X: ""congrats on the win. Now you have a big responsibility. If I can help NYC, just let me know what I can...",Opinion,Positive
Abdullah ,ny-post,Mamdani's win shows how Jewish groups failed Jews by dismissing antisemitism on the left,"For New York’s Jews, these are the worst of times and the best of times.",Opinion,Neutral
Abdullah ,ny-post,Eric Adams unveils his plans after Zohran Mamdani wins NYC mayoral election: 'Have fun',"Mayor Adams said as his tenure in City Hall winds down, he’s ready to ""have so much fun.""",Election,Neutral
Abdullah ,ny-post,Anti-Defamation League launches 'Mamdani Monitor' to combat antisemitism,The Anti-Defamation League said the group will scrutinize the background of Zohran Mamdani appointees and funding of organizations to see if they are hostile to Jewish people.,Political Identity,Negative
Abdullah ,ny-post,Dem dubbed 'Minnesota Mamdani' loses Minneapolis race to incumbent mayor,"Minneapolis Mayor Jacob Frey has secured a third term in office, after winning a majority in the third round of ranked-choice voting.",Election,Neutral
Abdullah ,ny-post,Anti-billionaire Mayor-elect Zohran Mamdani responds to critic Bill Ackman's olive branch,Mayor-elect Zohran Mamdani on Wednesday responded to billionaire Bill Ackman's olive branch in the wake of his historic election win -- saying the Big Apple's business bigwigs needed to work...,Political Interaction,Positive
Abdullah ,ny-post,Zohran Mamdani's surprising transition team revealed after winning NYC mayoral election,Mayor-elect Zohran Mamdani began filling out his transition team just hours his historic win.,Policy,Positive
Abdullah ,ny-post,"Dem socialist Mamdani becomes next NYC mayor, shutdown may close US airspace, child predator meets Chris Hansen",Zohran Mamdani becomes New York City’s first muslim mayor after a record turnout where the stakes couldn't have been higher. Transportation Secretary warns some US airspace may close if the...,Political Identity,Positive
Abdullah ,ny-post,Swastikas found painted on Brooklyn yeshiva hours after Mamdani elected NYC mayor,"The hateful display sparked backlash from Republican Rep. Nicole Malliotakis, who urged Mayor-elect Zohran Mamdani to immediately condemn it.",Social Response,Negative
Abdullah ,ny-post,Jewish FDNY commissioner hands in resignation — morning after anti-Israel Mamdani elected mayor,"Robert Tucker, a Jewish philanthropist and businessman, will step down from the role he has held for just over 12 months.",Social Response,Negative
Abdullah ,ny-post,NYC DSA 'army' takes credit for Mamdani's win: 'A clear mandate for a Democratic socialist agenda',"“Our movement is at the heart of Zohran’s campaign.""",Social Response,Positive
Abdullah ,ny-post,"Mamdani fires shots at President Trump, threatens he will 'utilize the courts'",Democratic socialist Mayor-elect Zohran Mamdani fired warning shots at President Trump on Wednesday — threatening to “utilize the courts” if the commander-in-chief follows through with his threats to defund the Big Apple....,Political Interaction,Neutral
Abdullah ,ny-post,NYC Jewish groups vow to hold 'hostile' Mamdani accountable: 'Normalization of antisemitism just got very loud',"New York City Jewish organizations grappling with anti-Israel Mamdani’s mayoral victory Tuesday night have vowed to hold the mayor-elect ""fully accountable.""",Social Response,Negative
Abdullah ,ny-post,CNN's Van Jones among those raising alarm at Mamdani's instant 'character switch' after winning,"Jones was quick to note live on CNN that the 34-year-old's triumphant demeanor was a far cry from the cool, calm and collected candidate seen on the campaign trail.",Opinion,Negative
Abdullah ,ny-post,Mamdani reveals he hasn't spoken with Eric Adams or Trump after winning election,Follow The Post’s live updates for the latest reactions and news on how Mayor-elect Zohran Mamdani's socialist policies will impact NYC.,Political Interaction,Neutral
Abdullah ,ny-post,Mamdani sticks to his socialist guns in fire-breathing victory speech,"“New York, tonight you have delivered a mandate for a new kind of politics, a mandate for a city that we can afford and a mandate for a government that...",Policy,Positive
Abdullah ,ny-post,Cuomo's embarrassing loss to Mamdani in NYC mayoral election ends family political dynasty,"Like father, like son.",Election,Neutral
Abdullah ,ny-post,"Defiant Cuomo says NYC mayoral bid was 'right fight,' warns against Zohran Mamdani's divisiveness","Cuomo, running on an independent line, carved out an impressive 41.6% of the vote, trailing Mamdani by 9 points.",Election,Negative
Abdullah ,ny-post,Mamdani won but has no mandate — it's up to Hochul to save the city,Zohran Mamdani has no mandate to ram through a radical agenda — and Gov. Kathy Hochul and fellow Democrats must see that he doesn't.,Policy,Negative
Abdullah ,ny-post,"Mamdani, Spanberger, & Sherrill  — what their victories mean for Dems & the GOP","Election Day 2025 was a good one for less-radical Democrats, or at least Dems who play moderate, as Abby Spanberger and Mikie Sherrill triumphed in Virginia and New Jersey.",Election,Neutral
Abdullah ,ny-post,Zohran Mamdani is splitting the Democrats — and giving GOP an opportunity,"Good morning, New York City, and welcome to the era of Mayor Mamdani.",Social Response,Positive
Abdullah ,ny-post,How Mamdani’s controversial policies could quickly reshape NYC as he becomes mayor,"Socialist Zohran Mamdani's lofty promises of an affordable, progressive Big Apple have electrified throngs of voters -- and terrified others concerned about its costs.",Policy,Neutral
Abdullah ,ny-post,Mamdani wins mayoral election — and wastes no time in declaring war on Trump in victory speech,"The Uganda-born Mamdani will be the Big Apple's first Muslim and first socialist mayor, as well as one of the youngest.",Political Identity,Positive
Abdullah ,ny-post,NYC mayoral election results live map: See how Zohran Mamdani won against Andrew Cuomo,"Follow along on our election results map as the race for New York City mayor between Zohran Mamdani, Andrew Cuomo and Curtis Sliwa nears the finish line.",Election,Neutral
Abdullah ,ny-post,Desi voters are flexing power — and Zohran Mamdani wooed them hard,"The politically adroit Mamdani found a lane to exploit — and he did so with constant, culturally sensitive outreach to the city’s South Asians, especially its Muslims.",Social Response,Positive
Abdullah ,ny-post,Muslim group with 'deep' terrorist ties linked to large Mamdani donors: documents,The Council for American Islamic Relations is the biggest institutional backer to Zohran Mamdani's mayoral campaign,Political Identity,Negative
Abdullah ,ny-post,Cuomo calls race against Mamdani 'most important' in his lifetime as future of NYC hangs in balance,"Speaking to an unruly throng of reporters after voting at the High School of Art and Design on 56th Street in Manhattan just before noon Tuesday, Cuomo tapped into voters’...",Opinion,Neutral
Abdullah ,ny-post,Hedge fund tycoon rips Mamdani's rent freeze plan as 'hydrogen bomb' for NYC,"Speaking exclusively to The Post, the 59-year-old Queens-born money man lashed out at the Uganda-born Muslim lawmaker's policy to ban price hikes for rent-stabilized apartments.",Opinion,Negative
Abdullah ,ny-post,Greg Abbott bizarrely threatens '100% tariff' on New Yorkers fleeing to Texas if Mamdani wins,"""After the polls close tomorrow night, I will impose a 100% tariff on anyone moving to Texas from NYC,"" the Texas governor posted.",Social Response,Negative
Abdullah ,ny-post,Mamdani wastes no time in declaring war on Trump in victory speech as prez posts '...AND SO IT BEGINS',"Follow live updates as Democratic Socialist Zohran Mamdani is elected NYC mayor, beating Andrew Cuomo and Curtis Sliwa with a record-breaking 2 million votes cast.",Social Response,Neutral
Abdullah ,ny-post,Zohran Mamdani didn't vote for himself as Democrat — but on the WFP line,Mamdani stressed the need for more housing across all five boroughs as he arrived to cast his vote in Queens early Tuesday in his fight to become the Big Apple's...,Policy,Positive
Abdullah ,ny-post,Mamdani campaign in 'coordination' with at least $1.8M in Super PAC spending: complaint,"Socialist darling Zohran Mamdani's mayoral campaign is being accused of steering millions in outside Super PAC spending, according to a new complaint filed with the city's Campaign Finance Board.",Social Response,Negative
Abdullah ,ny-post,Cuomo backed by major NYC Hasidic community after rabbi issues ‘unauthorized’ Mamdani endorsement,"Former Gov. Andrew Cuomo secured the backing of a typically bloc-voting Orthodox Jewish group on Sunday – after a rabbi in the Brooklyn sect reportedly issued an ""unauthorized"" mayoral endorsement...",Political Interaction,Negative
Abdullah ,ny-post,"Mamdani poses as 'cheap seats' Knicks fan in cringefest political stunt with reporter, podcaster",Mayoral frontrunner Zohran Mamdani posted from the cheap seats at MSG -- but the lefty Dem is more about soccer and cricket than hoops.,Opinion,Neutral
Abdullah ,ny-post,Let's get real — a vote for Sliwa is a vote to make Mamdani mayor,A vote for Curtis Sliwa is a vote for a New York City that the majority of New Yorkers don't want.,Opinion,Neutral
Abdullah ,ny-post,Zohran Mamdani's 'free buses' are a dangerous mistake — we've seen how they fail,"Kansas City learned that Zero Fare, like Zohran Mamdani's other socialistic policies, had dire real-life consequences that are never contemplated at Democratic Socialists’ organizing meetings.",Policy,Negative
Abdullah ,ny-post,Zohran Mamdani tries to play Trump card with one day left in NYC election as Andrew Cuomo closes gap,They're playing the Trump card. President Trump isn't on the ballot but he took center stage on the eve of New York City's mayoral election -- with both Zohran Mamdani...,Election,Neutral
Abdullah ,ny-post,Hochul pushes controversial NYC housing ballot measures despite Mamdani's silence on issue,"Hochul refused to address Mamdani's unusual cowering from taking a public stance on ballot measures Nos. 2, 3 and 4, which have roiled city council members who feel they're being...",Political Interaction,Neutral
Abdullah ,ny-post,Bombshell NYC election eve poll predicts Zohran Mamdani-Andrew Cuomo mayoral race will come down to the wire,"The poll, which surveyed just over 2,400 voters, comes a day after the same polling outfit had Cuomo trailing Mamdani by six points.",Election,Neutral
